Student_ID,Age,Hours_Studied,Attendance,Sleep_Hours,Stress_Level,Screen_Time,Previous_GPA,Diet_Quality,Internet_Quality,Tutoring_Sessions_Per_Week,Family_Income_Level,Exam_Anxiety_Score,Final_Score,Gender_Female,Gender_Male,Gender_Non-Binary,Part_Time_Job_No,Part_Time_Job_Yes,Study_Method_Hybrid,Study_Method_Offline,Study_Method_Online,Extracurricular_No,Extracurricular_Yes,Work_Life_Balance
STU03115,22,0.24958263772954925,0.6296296296296298,7.2,0.5555555555555556,0.0879120879120879,3.18,2,2,1,2,6.1,0.5706880912271608,False,True,False,False,True,False,False,True,True,False,5.105
STU03116,17,0.46243739565943237,0.5837742504409171,5.9,0.5777777777777777,0.25274725274725274,3.54,0,2,3,2,5.1,0.6773357522353246,False,True,False,True,False,True,False,False,True,False,5.73
STU03117,24,0.18781302170283806,0.8007054673721341,5.4,0.28888888888888886,0.3516483516483516,3.05,0,2,3,2,4.0,0.8950369314500454,False,True,False,True,False,False,False,True,True,False,3.835
STU03118,24,0.5784641068447413,0.7319223985890653,6.1,0.4666666666666666,0.24175824175824176,3.05,1,0,1,2,5.9,0.9887261889335234,False,False,True,True,False,False,True,False,True,False,6.525
STU03119,24,0.647746243739566,0.6261022927689595,7.2,0.0,0.18681318681318684,3.36,0,2,3,0,6.5,0.8354282752364909,False,True,False,False,True,True,False,False,True,False,7.49
STU03120,20,0.2237061769616027,0.6437389770723103,6.7,0.18888888888888888,0.02197802197802197,2.95,1,1,3,2,3.1,0.881689775819619,True,False,False,False,True,True,False,False,True,False,4.7
STU03121,24,0.02337228714524207,0.31393298059964736,7.1,0.4222222222222222,0.15384615384615383,3.57,2,3,0,2,7.7,0.4811455228715822,False,True,False,True,False,False,True,False,True,False,3.6999999999999997
STU03122,23,0.1352253756260434,0.44620811287477946,6.6,0.2222222222222222,0.5274725274725274,2.43,0,2,1,2,8.3,0.3899183620577945,False,True,False,True,False,True,False,False,True,False,4.12
STU03123,24,0.5709515859766278,0.5784832451499118,8.1,0.4666666666666666,0.6043956043956044,3.14,1,1,3,2,4.7,0.919009977970714,True,False,False,False,True,True,False,False,False,True,7.48
STU03124,19,0.31803005008347246,0.693121693121693,6.7,0.4666666666666666,0.2087912087912088,3.09,0,0,1,2,4.6,0.8663988596604898,True,False,False,True,False,True,False,False,False,True,5.265000000000001
STU03125,22,0.5851419031719532,0.7107583774250441,6.5,0.5888888888888888,0.5494505494505494,2.94,0,1,2,2,4.4,0.9035894777763381,True,False,False,True,False,False,False,True,True,False,6.765000000000001
STU03126,24,0.1911519198664441,0.4285714285714286,5.4,0.31111111111111106,0.18681318681318684,2.64,1,1,2,0,3.4,0.5542309187508099,True,False,False,False,True,False,True,False,False,True,3.8550000000000004
STU03127,24,0.2570951585976628,0.5573192239858908,8.1,0.49999999999999994,0.4945054945054945,2.48,0,2,1,0,2.9,0.625113386030841,False,True,False,True,False,False,False,True,True,False,5.6
STU03129,22,0.5876460767946577,0.7936507936507937,5.0,0.7444444444444445,0.41758241758241754,2.88,0,0,4,2,2.1,0.9288583646494751,True,False,False,True,False,False,True,False,True,False,6.029999999999999
STU03130,24,0.37562604340567607,0.5114638447971782,8.1,0.7,0.5494505494505494,2.6,0,3,2,2,3.7,0.5316832966178567,False,True,False,False,True,False,True,False,True,False,6.31
STU03131,20,0.24207011686143573,0.49029982363315683,6.0,0.7999999999999998,0.43956043956043955,2.79,1,1,2,2,3.3,0.39432421925618766,True,False,False,True,False,False,False,True,False,True,4.46
STU03132,18,0.4607679465776294,0.4162257495590831,7.7,0.6444444444444444,0.5714285714285714,2.65,1,1,1,0,4.2,0.695218349099391,True,False,False,True,False,False,False,True,True,False,6.62
STU03133,23,0.4248747913188648,0.6296296296296298,7.2,0.4666666666666666,0.27472527472527475,2.3,2,2,2,2,5.2,0.7432940261759752,False,True,False,True,False,True,False,False,True,False,6.155
STU03134,20,0.4941569282136895,0.693121693121693,6.1,0.36666666666666664,0.5934065934065934,3.23,2,0,3,1,4.1,0.9766748736555658,True,False,False,True,False,False,True,False,False,True,6.02
STU03135,17,0.3814691151919866,0.8148148148148149,7.9,0.27777777777777773,0.5494505494505494,2.77,0,3,2,2,5.4,0.8503304392898795,False,True,False,True,False,False,True,False,True,False,6.245
STU03136,20,0.3080133555926544,0.5978835978835979,6.4,0.3777777777777778,0.054945054945054944,2.74,0,2,2,2,4.0,0.752624076713749,False,True,False,False,True,False,True,False,True,False,5.055
STU03137,21,0.41485809682804675,0.8042328042328044,9.5,0.6777777777777776,0.3516483516483516,1.74,0,2,0,1,4.8,0.7518465725022677,False,True,False,True,False,False,True,False,False,True,7.245
STU03138,21,0.002504173622704507,0.654320987654321,5.4,0.18888888888888888,0.34065934065934067,2.47,1,1,1,1,6.9,0.5495658934819231,True,False,False,False,True,True,False,False,True,False,2.725
STU03139,24,0.4549248747913188,0.6825396825396826,6.3,0.7444444444444445,0.39560439560439553,3.37,0,2,0,0,5.0,0.8093818841518724,False,True,False,True,False,False,True,False,True,False,5.885
STU03140,20,0.6135225375626043,0.4250440917107585,5.1,0.18888888888888888,0.39560439560439553,2.44,0,1,2,2,2.5,0.9922249578851886,True,False,False,False,True,False,True,False,False,True,6.234999999999999
STU03141,21,0.501669449081803,0.9435626102292769,8.8,0.033333333333333326,0.41758241758241754,2.59,2,2,3,0,3.9,0.9742127769858754,True,False,False,True,False,True,False,False,True,False,7.415000000000001
STU03142,18,0.25459098497495825,0.6084656084656084,6.2,0.5111111111111111,0.25274725274725274,3.56,2,2,1,1,2.0,0.6726707269664377,True,False,False,False,True,False,False,True,True,False,4.635
STU03143,22,0.15859766277128548,0.8536155202821869,7.1,0.5555555555555556,0.24175824175824176,3.45,0,2,1,1,6.1,0.47194505636905537,True,False,False,False,True,False,True,False,False,True,4.51
STU03144,20,0.6277128547579299,0.7601410934744268,7.8,0.28888888888888886,0.4835164835164836,3.07,2,1,2,1,2.9,0.9108461837501619,False,True,False,False,True,False,False,True,True,False,7.67
STU03145,23,0.327212020033389,0.5890652557319225,4.4,0.4888888888888889,0.0879120879120879,2.45,0,2,2,2,7.9,0.5616172087598809,False,True,False,True,False,False,False,True,False,True,4.17
STU03146,18,0.3764607679465777,0.5379188712522045,6.8,0.8222222222222222,0.1208791208791209,3.59,0,0,2,2,2.4,0.8977581961902293,False,True,False,True,False,False,True,False,True,False,5.665
STU03147,24,0.44741235392320533,0.7742504409171076,7.4,0.26666666666666666,0.2857142857142857,3.28,0,3,0,0,3.6,0.9858753401580925,True,False,False,True,False,True,False,False,False,True,6.390000000000001
STU03148,22,0.31302170283806346,0.5414462081128748,7.4,0.5444444444444445,0.5274725274725274,2.91,0,0,2,2,3.6,0.8175456783724245,False,False,True,False,True,True,False,False,False,True,5.585
STU03149,23,0.4173622704507512,0.5026455026455026,6.4,0.25555555555555554,0.2857142857142857,2.74,2,2,0,0,3.3,0.8486458468316703,True,False,False,True,False,False,False,True,True,False,5.71
STU03150,24,0.657762938230384,0.5026455026455026,6.7,0.4222222222222222,0.07692307692307693,2.72,0,0,1,1,4.3,0.9149928728780615,True,False,False,False,True,True,False,False,False,True,7.300000000000001
STU03151,23,0.328881469115192,0.4991181657848325,4.5,0.06666666666666668,0.17582417582417584,3.48,2,0,1,1,3.1,0.9332642218478683,True,False,False,False,True,True,False,False,False,True,4.23
STU03152,24,0.7270450751252088,0.5220458553791889,5.8,0.7555555555555555,0.4945054945054945,3.14,1,2,1,1,6.4,0.9403913437864454,False,True,False,True,False,True,False,False,True,False,7.265000000000001
STU03153,23,0.4741235392320534,0.8941798941798942,6.0,0.6777777777777776,0.054945054945054944,2.72,1,0,2,2,1.0,0.9840611636646365,True,False,False,True,False,False,True,False,True,False,5.85
STU03154,22,0.4641068447412354,0.656084656084656,7.3,0.31111111111111106,0.15384615384615383,2.89,2,1,1,2,4.6,0.9424646883503954,True,False,False,True,False,False,False,True,True,False,6.4399999999999995
STU03155,18,0.5667779632721202,0.8377425044091711,5.3,0.6222222222222222,0.3076923076923077,3.98,0,2,1,2,3.4,0.9625502138136582,False,True,False,True,False,False,False,True,True,False,6.055
STU03156,23,0.5626043405676127,0.7178130511463845,6.3,0.6777777777777776,0.0,3.16,0,2,4,1,3.4,0.9779707140080341,False,False,True,False,True,True,False,False,True,False,6.529999999999999
STU03157,23,0.5851419031719532,0.6190476190476191,4.8,0.18888888888888888,0.4505494505494505,3.71,1,0,1,1,4.6,0.835298691201244,False,True,False,False,True,True,False,False,True,False,5.915
STU03158,19,0.503338898163606,0.5784832451499118,6.6,0.36666666666666664,0.24175824175824176,2.41,2,0,0,2,5.7,0.8380199559414282,True,False,False,True,False,False,True,False,False,True,6.324999999999999
STU03159,20,0.31552587646076796,0.4585537918871252,8.3,0.5777777777777777,0.6593406593406593,3.17,1,2,1,2,5.3,0.6874433069845796,True,False,False,True,False,False,True,False,False,True,6.050000000000001
STU03160,22,0.6803005008347245,0.693121693121693,7.2,0.14444444444444443,0.43956043956043955,2.79,1,1,1,0,5.3,0.917195801477258,True,False,False,True,False,True,False,False,False,True,7.6850000000000005
STU03161,24,0.38647746243739567,0.6472663139329806,7.2,0.8444444444444443,0.3846153846153846,2.58,0,2,1,0,4.5,0.7934430478165092,False,True,False,False,True,True,False,False,True,False,5.925000000000001
STU03162,22,0.27378964941569284,0.6455026455026456,5.1,0.3333333333333333,0.23076923076923075,3.15,0,0,2,1,3.0,0.7557340935596734,True,False,False,True,False,False,True,False,True,False,4.199999999999999
STU03163,21,0.5592654424040067,0.6208112874779541,5.5,0.5777777777777777,0.3296703296703296,3.0,1,2,2,0,3.5,0.9514059867824284,True,False,False,True,False,False,True,False,True,False,6.109999999999999
STU03164,24,0.5183639398998331,0.7336860670194005,7.6,0.0,0.2087912087912088,2.88,2,0,1,2,5.5,0.9230270830633668,False,True,False,True,False,False,True,False,True,False,6.915
STU03165,22,0.4065108514190317,0.5467372134038802,7.1,0.25555555555555554,0.4835164835164836,2.76,2,1,2,2,4.4,0.6728003110016847,True,False,False,True,False,False,True,False,False,True,5.994999999999999
STU03166,18,0.42404006677796324,0.41975308641975295,10.0,0.4666666666666666,0.17582417582417584,2.81,0,1,4,1,1.8,0.9919657898146949,True,False,False,True,False,True,False,False,False,True,7.55
STU03167,24,0.5075125208681135,0.5326278659611994,8.1,0.6777777777777776,0.39560439560439553,2.32,1,2,2,2,5.0,0.8587534015809252,True,False,False,False,True,False,False,True,True,False,7.1
STU03168,24,0.7295492487479132,0.3315696649029982,7.7,0.7888888888888888,0.15384615384615383,3.78,2,2,0,1,4.2,0.9274329402617597,False,True,False,False,True,False,True,False,True,False,8.23
STU03169,22,0.39983305509181966,0.6790123456790123,7.5,0.3888888888888889,0.5714285714285714,2.46,2,1,0,2,3.6,0.721523908254503,True,False,False,True,False,True,False,False,False,True,6.154999999999999
STU03170,24,0.20450751252086813,0.9153439153439153,7.7,0.6222222222222222,0.1978021978021978,2.73,0,2,1,1,5.2,0.5675780743812363,True,False,False,False,True,False,True,False,True,False,5.085
STU03171,19,0.31803005008347246,0.5590828924162259,7.3,0.5333333333333332,0.5384615384615384,2.59,0,2,0,2,5.6,0.501360632370092,False,True,False,False,True,True,False,False,False,True,5.5649999999999995
STU03172,20,0.4958263772954925,0.8095238095238095,5.5,0.2222222222222222,0.24175824175824176,3.52,1,1,2,2,3.9,0.8877802254762214,False,True,False,True,False,False,True,False,True,False,5.73
STU03173,24,0.3789649415692821,0.9876543209876543,7.7,0.3222222222222222,0.07692307692307693,3.46,0,2,1,0,4.6,0.94803680186601,False,False,True,True,False,False,True,False,True,False,6.13
STU03174,20,0.3021702838063439,0.599647266313933,7.8,0.8555555555555554,0.46153846153846156,3.45,2,2,0,2,5.2,0.5222236620448361,True,False,False,False,True,False,True,False,True,False,5.72
STU03175,22,0.5317195325542571,0.7319223985890653,6.0,0.3444444444444444,0.2197802197802198,3.55,2,1,4,0,5.3,0.8136581573150187,True,False,False,False,True,True,False,False,False,True,6.195
STU03176,23,0.5333889816360601,0.7671957671957672,6.7,0.12222222222222223,0.6153846153846153,2.55,1,2,2,0,2.6,0.9862640922638332,False,True,False,False,True,False,True,False,False,True,6.555
STU03177,17,0.3781302170283806,0.9223985890652557,6.4,0.5444444444444445,0.39560439560439553,3.85,0,2,3,2,6.4,0.8818193598548659,False,True,False,True,False,False,True,False,False,True,5.475
STU03178,17,0.4582637729549249,0.7107583774250441,6.7,0.5666666666666667,0.6153846153846153,4.0,2,0,2,2,6.2,0.9401321757159519,False,True,False,False,True,False,False,True,True,False,6.105
STU03179,23,0.3063439065108514,0.5220458553791889,7.3,0.5777777777777777,0.5714285714285714,2.35,0,0,0,2,5.1,0.4024880134767397,False,True,False,False,True,False,False,True,False,True,5.495
STU03180,23,0.3113522537562604,0.5449735449735451,5.5,0.4444444444444445,0.24175824175824176,2.01,0,0,0,2,4.3,0.4536737073992485,True,False,False,False,True,False,True,False,False,True,4.625
STU03181,23,0.3555926544240401,0.4761904761904763,6.8,0.7999999999999998,0.15384615384615383,2.64,0,2,0,2,7.8,0.40793054295710773,True,False,False,True,False,False,True,False,True,False,5.54
STU03182,18,0.18697829716193654,0.6102292768959436,5.1,0.49999999999999994,0.4945054945054945,3.53,1,2,0,2,5.0,0.7548270053129454,True,False,False,True,False,False,True,False,True,False,3.6799999999999997
STU03183,17,0.4666110183639399,0.7566137566137567,8.2,0.4777777777777777,0.16483516483516483,2.07,0,1,2,1,5.0,0.8412595568225995,False,True,False,False,True,True,False,False,True,False,6.904999999999999
STU03184,23,0.3981636060100167,0.7477954144620811,7.2,0.9444444444444444,0.3846153846153846,2.68,0,2,1,2,4.5,0.5793702215887002,True,False,False,False,True,True,False,False,True,False,5.995
STU03185,18,0.327212020033389,0.5537918871252205,7.4,0.7444444444444445,0.06593406593406595,2.37,1,2,2,1,4.6,0.7149151224569134,False,True,False,True,False,True,False,False,True,False,5.67
STU03186,21,0.42737896494156924,0.7407407407407407,6.3,0.12222222222222223,0.36263736263736257,3.95,1,0,3,1,2.9,0.984579499805624,False,True,False,True,False,False,False,True,True,False,5.72
STU03187,24,0.4323873121869783,0.345679012345679,7.3,0.41111111111111115,0.4505494505494505,3.65,0,1,1,2,4.6,0.8461837501619801,True,False,False,True,False,True,False,False,True,False,6.25
STU03188,18,0.2871452420701169,0.6313932980599646,4.5,0.3777777777777778,0.17582417582417584,2.63,1,2,2,2,4.0,0.5004535441233641,True,False,False,True,False,False,True,False,False,True,3.98
STU03189,17,0.3121869782971619,0.871252204585538,6.7,0.3777777777777778,0.34065934065934067,3.39,0,2,3,1,4.1,0.8305040818971104,True,False,False,False,True,False,False,True,True,False,5.23
STU03190,22,0.27796327212020033,0.6243386243386244,6.8,0.6333333333333333,0.2857142857142857,2.86,0,0,2,2,3.6,0.5756122845665415,False,True,False,False,True,True,False,False,True,False,5.075
STU03191,21,0.6310517529215359,0.5714285714285714,6.4,0.27777777777777773,0.4835164835164836,3.4,0,2,4,2,2.9,0.9283400285084878,True,False,False,True,False,False,False,True,False,True,6.99
STU03192,17,0.1318864774624374,0.8606701940035273,5.6,0.5222222222222221,0.2637362637362637,2.72,0,2,2,1,5.9,0.4661137747829468,True,False,False,False,True,False,False,True,True,False,3.5999999999999996
STU03193,24,0.3939899833055092,0.8800705467372134,8.8,0.7333333333333332,0.37362637362637363,2.5,0,2,2,2,5.1,0.79629389659194,True,False,False,True,False,False,False,True,False,True,6.7700000000000005
STU03194,18,0.5450751252086812,0.656084656084656,7.5,0.5888888888888888,0.15384615384615383,3.09,0,1,3,1,4.8,0.8929635868860956,False,True,False,False,True,False,True,False,False,True,7.025
STU03195,19,0.22871452420701166,0.2857142857142858,7.2,0.5222222222222221,0.3516483516483516,3.09,0,1,2,0,6.2,0.6742257353894001,False,False,True,False,True,False,True,False,True,False,4.98
STU03196,20,0.24791318864774628,0.7707231040564375,6.4,0.5111111111111111,0.7032967032967034,3.38,0,1,0,2,3.5,0.5354412336400155,True,False,False,True,False,False,False,True,True,False,4.695
STU03197,24,0.24457429048414026,0.9700176366843034,9.6,0.6000000000000001,0.3076923076923077,2.82,0,2,1,2,6.6,0.7421277698587535,True,False,False,False,True,False,True,False,True,False,6.275
STU03198,17,0.10767946577629384,0.4955908289241624,7.2,0.4333333333333334,0.4835164835164836,3.97,0,1,2,0,4.4,0.6105999740831931,False,True,False,True,False,False,True,False,False,True,4.255
STU03199,23,0.5976627712854757,1.0,5.6,0.24444444444444446,0.5164835164835164,3.34,2,1,1,0,3.4,0.8277828171569263,False,True,False,True,False,False,True,False,True,False,6.39
STU03200,18,0.3614357262103506,0.4955908289241624,8.3,0.5777777777777777,0.5604395604395603,3.27,0,0,2,0,5.2,0.7245043410651807,False,True,False,True,False,True,False,False,False,True,6.325
STU03201,23,0.21702838063439067,0.8395061728395063,8.5,0.4777777777777777,0.39560439560439553,3.41,2,2,1,1,4.4,0.6908124919009979,False,True,False,False,True,False,True,False,False,True,5.5600000000000005
STU03202,23,0.2929883138564274,0.82010582010582,5.2,0.14444444444444443,0.5934065934065934,3.1,0,0,1,1,4.9,0.797200984838668,True,False,False,True,False,False,True,False,False,True,4.365
STU03203,23,0.4248747913188648,0.7918871252204587,8.8,0.25555555555555554,0.2637362637362637,2.82,0,3,3,2,4.2,0.9959828949073474,False,True,False,True,False,False,False,True,False,True,6.955
STU03205,23,0.24624373956594325,0.7918871252204587,8.7,0.13333333333333336,0.1208791208791209,2.82,2,3,2,0,4.2,0.7822988207852793,False,True,False,False,True,False,False,True,True,False,5.835
STU03206,21,0.47662771285475797,0.40388007054673736,6.2,0.36666666666666664,0.37362637362637363,2.06,0,2,1,2,4.7,0.6821303615394584,False,True,False,True,False,False,True,False,True,False,5.965
STU03207,17,0.24624373956594325,0.6507936507936509,8.5,0.4777777777777777,0.46153846153846156,3.18,1,2,2,2,6.4,0.6922379162887133,False,True,False,True,False,False,False,True,True,False,5.735
STU03208,24,0.327212020033389,0.6455026455026456,5.5,0.5777777777777777,0.3296703296703296,3.07,2,0,2,2,4.2,0.6871841389140858,True,False,False,False,True,False,True,False,True,False,4.72
STU03209,17,0.41986644407345575,0.6613756613756614,5.6,0.6333333333333333,0.3516483516483516,3.21,0,2,2,0,3.0,0.9135674484903461,True,False,False,True,False,True,False,False,True,False,5.324999999999999
STU03210,24,0.27128547579298834,0.45149911816578503,6.5,0.5333333333333332,0.5164835164835164,2.66,0,1,1,2,4.0,0.5704289231566672,False,True,False,False,True,False,False,True,True,False,4.885
STU03211,20,0.40400667779632726,0.5202821869488536,6.2,0.15555555555555556,0.25274725274725274,3.38,0,1,1,0,2.2,0.9503693145004536,False,True,False,True,False,False,False,True,True,False,5.53
STU03212,18,0.2846410684474124,0.3386243386243386,5.4,0.41111111111111115,0.43956043956043955,3.09,0,2,1,2,1.9,0.8759880782687574,False,True,False,True,False,True,False,False,True,False,4.415
STU03213,19,0.8297161936560936,0.962962962962963,6.1,0.45555555555555544,0.39560439560439553,2.25,2,2,2,0,2.4,0.9678631592587793,False,True,False,True,False,True,False,False,True,False,8.030000000000001
STU03214,21,0.32220367278797996,0.693121693121693,5.8,0.19999999999999996,0.41758241758241754,2.35,0,0,2,2,6.5,0.8477387585849424,True,False,False,True,False,False,True,False,True,False,4.84
STU03215,18,0.503338898163606,0.5326278659611994,6.0,0.49999999999999994,0.2857142857142857,2.73,0,0,2,0,5.7,0.7372035765193728,True,False,False,True,False,False,True,False,False,True,6.025
STU03216,21,0.24791318864774628,0.6984126984126986,6.4,0.6333333333333333,0.8131868131868132,2.63,1,0,1,1,7.1,0.637812621485033,True,False,False,True,False,False,False,True,True,False,4.695
STU03217,24,0.20450751252086813,0.6472663139329806,6.3,0.15555555555555556,0.3846153846153846,3.12,0,2,3,0,2.5,0.8911494103926397,True,False,False,True,False,True,False,False,True,False,4.385
STU03218,17,0.3681135225375626,0.9294532627865961,8.3,0.7333333333333332,0.3516483516483516,3.36,0,1,3,2,1.0,0.903459893741091,False,True,False,False,True,False,False,True,True,False,6.365
STU03219,23,0.3313856427378965,0.5502645502645502,5.9,0.711111111111111,0.4945054945054945,2.9,2,3,0,2,6.6,0.4545807956459764,True,False,False,True,False,False,True,False,False,True,4.945
STU03220,20,0.332220367278798,0.8536155202821869,7.9,0.7,0.1208791208791209,3.29,0,0,1,1,6.2,0.9847090838408709,True,False,False,True,False,True,False,False,True,False,5.95
STU03221,20,0.3823038397328881,0.398589065255732,7.8,0.5777777777777777,0.5714285714285714,3.93,1,0,2,2,2.8,0.9589218608267461,True,False,False,False,True,True,False,False,True,False,6.199999999999999
STU03222,22,0.5333889816360601,0.6296296296296298,8.0,0.6222222222222222,0.5274725274725274,2.77,0,2,1,1,3.9,0.9287287806142285,False,True,False,True,False,True,False,False,True,False,7.205
STU03223,19,0.7028380634390651,0.7354497354497354,7.0,0.4666666666666666,0.36263736263736257,2.49,0,0,2,1,1.2,0.9528314111701438,True,False,False,True,False,True,False,False,False,True,7.72
STU03224,20,0.7195325542570952,0.6102292768959436,6.2,0.5888888888888888,0.7032967032967034,2.53,0,2,1,1,4.4,0.8071789555526759,True,False,False,True,False,True,False,False,False,True,7.42
STU03225,23,0.39649415692821366,0.8236331569664903,5.5,0.5777777777777777,0.29670329670329676,3.2,0,0,2,1,3.8,0.8825968640663472,True,False,False,True,False,True,False,False,True,False,5.135
STU03226,17,0.6886477462437395,0.6807760141093475,8.2,0.3444444444444444,0.0,2.21,2,2,2,2,1.1,0.8299857457561229,False,True,False,True,False,False,False,True,False,True,8.235
STU03227,19,0.6669449081803005,0.5485008818342152,7.1,0.26666666666666666,0.3076923076923077,2.83,2,0,3,2,1.9,0.9836724115588961,True,False,False,False,True,True,False,False,False,True,7.555
STU03228,24,0.28213689482470783,0.5661375661375663,6.4,0.7222222222222221,0.3296703296703296,2.98,2,2,1,1,4.5,0.4444732408967216,True,False,False,True,False,False,False,True,False,True,4.9
STU03229,18,0.3046744574290484,0.8835978835978837,5.2,0.26666666666666666,0.31868131868131866,2.09,0,3,1,2,2.3,0.7464040430218998,True,False,False,False,True,False,False,True,True,False,4.4350000000000005
STU03230,24,0.3672787979966611,0.6507936507936509,7.7,0.5777777777777777,0.3516483516483516,3.4,1,2,3,2,2.7,0.9114941039263963,True,False,False,False,True,False,False,True,True,False,6.0600000000000005
STU03231,23,0.7070116861435727,0.5925925925925928,7.8,0.4888888888888889,0.25274725274725274,3.25,1,2,0,2,4.2,0.9738240248801348,True,False,False,True,False,False,True,False,True,False,8.145
STU03232,23,0.3589315525876461,0.3721340388007055,7.2,0.27777777777777773,0.29670329670329676,2.71,2,2,4,2,3.5,0.7782817156926268,False,True,False,True,False,False,False,True,True,False,5.76
STU03233,20,0.34223706176961605,0.40035273368606705,5.4,0.41111111111111115,0.29670329670329676,4.0,0,2,3,2,5.1,0.9874303485810548,True,False,False,True,False,False,True,False,True,False,4.76
STU03234,19,0.6110183639398998,0.4850088183421517,7.8,0.4777777777777777,0.5054945054945054,2.29,1,0,2,2,3.4,0.8850589607360374,False,True,False,False,True,False,False,True,False,True,7.57
STU03235,17,0.3514190317195326,0.7583774250440918,7.8,0.07777777777777778,0.5934065934065934,3.4,2,3,1,0,4.5,0.8708047168588832,True,False,False,False,True,False,True,False,True,False,6.015000000000001
STU03236,24,0.3555926544240401,0.8518518518518519,5.2,0.7999999999999998,0.5274725274725274,2.95,2,2,0,1,6.6,0.5148373720357652,False,True,False,True,False,False,False,True,False,True,4.74
STU03237,22,0.4791318864774624,0.5326278659611994,7.8,0.3222222222222222,0.5384615384615384,2.77,0,2,2,0,6.8,0.7812621485033043,True,False,False,True,False,True,False,False,True,False,6.779999999999999
STU03238,24,0.4090150250417362,1.0,8.1,0.49999999999999994,0.14285714285714285,3.62,2,2,3,1,2.7,0.9060515744460284,True,False,False,True,False,False,True,False,False,True,6.51
STU03239,21,0.05175292153589316,0.6860670194003529,7.0,0.3333333333333333,0.17582417582417584,3.37,1,2,2,2,5.5,0.7068809122716081,True,False,False,False,True,False,True,False,True,False,3.82
STU03240,21,0.17362270450751252,0.6754850088183422,5.8,0.5444444444444445,0.3296703296703296,2.35,2,1,0,2,4.4,0.5084877543086692,True,False,False,True,False,False,False,True,True,False,3.95
STU03241,17,0.4958263772954925,0.693121693121693,8.9,0.5777777777777777,0.4285714285714286,2.98,0,2,1,2,6.3,0.9322275495658935,True,False,False,True,False,True,False,False,False,True,7.43
STU03242,17,0.14190317195325544,0.5079365079365079,5.6,0.23333333333333334,0.34065934065934067,2.96,1,0,1,2,3.8,0.6013995075806661,True,False,False,False,True,False,True,False,False,True,3.6599999999999997
STU03243,21,0.5809682804674458,0.8253968253968254,7.6,0.49999999999999994,0.46153846153846156,3.8,1,2,3,0,4.3,0.9200466502526888,False,True,False,True,False,True,False,False,False,True,7.29
STU03244,22,0.36644407345575963,0.6807760141093475,8.1,0.39999999999999997,0.6483516483516484,2.82,1,3,1,2,7.0,0.7366852403783853,False,True,False,False,True,True,False,False,True,False,6.255
STU03245,19,0.41986644407345575,0.7689594356261025,7.5,0.16666666666666669,0.43956043956043955,3.13,2,2,3,2,2.2,0.8661396915899963,False,True,False,True,False,False,False,True,False,True,6.275
STU03246,21,0.42404006677796324,0.3686067019400354,3.9,0.6111111111111112,0.6043956043956044,3.36,0,0,1,1,6.3,0.5903848645846833,False,True,False,False,True,False,True,False,False,True,4.5
STU03247,17,0.08180300500834725,0.41446208112874783,6.3,0.5555555555555556,0.46153846153846156,3.11,0,0,0,0,5.7,0.25864973435272787,True,False,False,False,True,False,False,True,True,False,3.65
STU03248,20,0.2604340567612688,0.7918871252204587,6.6,0.14444444444444443,0.5824175824175823,2.67,1,1,2,0,8.1,0.7532719968899831,True,False,False,True,False,False,True,False,True,False,4.87
STU03249,18,0.20450751252086813,0.9047619047619047,6.1,0.6555555555555557,0.2637362637362637,2.97,1,2,2,2,2.3,0.6553064662433588,True,False,False,False,True,False,False,True,False,True,4.285
STU03250,22,0.4173622704507512,0.6137566137566137,8.4,0.16666666666666669,0.18681318681318684,2.42,0,0,1,0,1.7,0.8829856161720876,False,True,False,True,False,True,False,False,True,False,6.71
STU03251,23,0.6302170283806344,0.6067019400352733,6.7,0.5333333333333332,0.4835164835164836,3.3,2,3,1,2,2.2,0.9019048853181287,False,True,False,True,False,True,False,False,True,False,7.135
STU03252,22,0.340567612687813,0.6419753086419753,8.8,0.8333333333333333,0.5054945054945054,3.19,1,2,2,2,2.4,0.8627705066735779,True,False,False,True,False,False,False,True,True,False,6.45
STU03253,20,0.3898163606010017,0.5661375661375663,7.3,0.28888888888888886,0.6483516483516484,3.34,0,1,5,2,4.7,0.8829856161720876,True,False,False,False,True,True,False,False,False,True,5.995
STU03254,20,0.05509181969949917,0.4550264550264549,3.7,0.3777777777777778,0.2087912087912088,3.65,1,2,1,2,8.2,0.5780743812362318,False,True,False,False,True,False,True,False,True,False,2.19
STU03255,23,0.31636060100166946,0.46031746031746046,5.3,0.6666666666666665,0.4285714285714286,3.14,1,1,1,1,6.6,0.6937929247116755,True,False,False,True,False,False,False,True,True,False,4.555
STU03256,24,0.33806343906510855,0.8835978835978837,8.8,0.7555555555555555,0.16483516483516483,2.9,0,0,2,0,4.6,0.8302449138266165,True,False,False,False,True,False,False,True,True,False,6.4350000000000005
STU03257,17,0.34724540901502504,0.5537918871252205,4.7,0.2222222222222222,0.6153846153846153,4.0,1,2,3,0,4.3,0.8165090060904495,False,True,False,True,False,True,False,False,True,False,4.4399999999999995
STU03258,21,0.47746243739565947,0.7865961199294533,8.2,0.18888888888888888,0.34065934065934067,2.75,0,2,2,0,3.1,0.8705455487883892,True,False,False,False,True,False,False,True,True,False,6.97
